EngineIntakeAirFlowRate,EngineFuelFlowRate,EngineIntakePress,EngineTorque,Nox
504.1000061,18.85000038,30,650.5247522,503.2000122
502.25,18.89999962,30,649.5153316,499.5
499.8999939,18.79999924,30,649.1014254,496.8999939
496.625,18.70000076,30,640.9876576,494
494.5249939,15.44999981,30,640.6882914,489.4500122
494.75,18.54999924,28,632.9277204,483.1499939
489.8250122,18.39999962,28,626.1566946,477.8500061
489.3500061,18.35000038,28,632.9545735,474.8500061
489.3500061,18.35000038,28,624.4683346,465.2999878
487.9500122,18.20000076,28,624.5479095,459.7000122
486.2999878,18.04999924,28,615.9660129,450.8999939
483.9500122,17.95000076,28,609.0889644,443.2000122
483.0249939,14.80000019,28,608.9077314,434.7999878
479.9750061,17.75,28,600.4061147,426.7999878
479.0499878,17.75,28,600.7251199,420.7000122
477.3999939,17.70000076,28,600.4825952,413.6000061
480.2250061,17.54999924,28,592.2547408,410.9500122
475.2749939,17.39999962,28,594.2110014,408.3999939
476.2250061,17.54999924,28,591.9027491,405.6000061
474.6000061,17.39999962,28,585.2978486,403.0499878
472.9500122,17.35000038,26,583.5467491,399.7999878
472.4750061,14.44999981,26,583.782088,397.5
472.9500122,17.25,26,584.5637984,394.7000122
472.0249939,17.10000038,26,576.3836006,390.0499878
471.5499878,17,26,576.5919486,386.7000122
470.375,17,26,568.0482354,380.6000061
468.7250061,16.95000076,26,568.7127606,378.2000122
468.0249939,16.89999962,26,575.9796602,376.7000122
466.8500061,17,26,567.3371171,376.2000122
466.1499939,16.85000038,26,568.4709352,375.1499939
464.75,13.94999981,26,559.3391039,372.9500122
464.5249939,16.64999962,26,551.5370801,369.8999939
463.5750122,16.60000038,26,553.0049022,366.25
464.75,16.60000038,26,560.814921,362.75
464.75,16.60000038,26,558.6988409,359.9500122
463.5499878,16.54999924,26,551.2912387,358
461,16.45000076,26,543.3915916,356.4500122
459.5750122,16.29999924,26,543.4608379,354.8500061
460.2749939,13.55000019,26,543.8997707,353
459.8250122,16.25,26,544.7912619,350.8999939
460.0499878,16.25,26,535.1563223,348.8999939
459.3500061,16.20000076,26,534.6229029,346.8999939
458.875,16.14999962,26,535.4973455,344.7000122
458.1749878,16.04999924,26,527.5406178,341.8500061
455.6000061,15.94999981,26,527.7312069,337.4500122
454.4500122,15.85000038,26,519.0937225,333.25
453.5,15.89999962,26,527.9107526,327.9500122
450.6749878,13.19999981,26,527.5181789,323.1000061
452.3250122,15.85000038,26,518.7302023,320.5499878
450.4500122,15.75,26,519.4908469,315.25
452.5499878,15.75,26,510.9503025,313.5499878
451.8500061,15.55000019,26,511.4281426,312.5
449.5249939,15.5,26,503.3423067,310.6000061
448.5750122,15.44999981,26,503.6848976,309.4500122
448.1000061,15.39999962,26,510.657582,307.9500122
445.2999878,12.89999962,26,503.0429609,305.75
445.0499878,15.35000038,26,495.2659777,303.2999878
446,15.25,26,494.6981671,300.9500122
446,15.19999981,26,494.6771412,299.0499878
445.9750061,15.10000038,26,486.2373718,296.8999939
445.5249939,15,26,479.3538182,295.25
443.8999939,14.89999962,26,479.6190704,293.7999878
440.375,14.89999962,26,487.6547621,290.5499878
442.25,15.05000019,26,486.4231117,288.6000061
440.8500061,12.39999962,26,480.6111935,286.75
436.8500061,14.89999962,24,486.4747369,285.2000122
440.6000061,15.14999962,24,486.2270458,282.5499878
438.9500122,15,24,488.0078521,278.9500122
436.8500061,14.94999981,24,486.5367117,276.9500122
438.25,14.89999962,24,487.0123097,274.1000061
436.625,14.89999962,24,487.852032,272.1499939
435.2250061,14.94999981,24,479.5680395,271
433.1000061,12.39999962,24,487.1364987,269.25
434.0249939,15.05000019,24,488.1949474,268.5499878
434.5,15,24,487.5614034,268.2999878
432.875,15,24,496.0567836,268.0499878
433.7999878,15.14999962,24,495.7507164,268.0499878
432.625,15.14999962,24,496.077927,267.8999939
428.875,15.19999981,24,504.5003312,267.1499939
430.2999878,15.35000038,24,503.8349082,266.0499878
428.1749878,12.80000019,24,505.2753474,264.4500122
430.5249939,15.44999981,24,502.9574617,263.25
430.2999878,15.5,24,502.5732047,262.9500122
431.9249878,15.39999962,24,504.5326067,262.7000122
431.9500122,15.35000038,24,504.5648338,262.25
431.4750061,15.35000038,24,504.1244555,261.4500122
434.9750061,15.35000038,24,502.733236,260.7000122
432.3999939,15.35000038,24,504.9198669,259.5
432.3999939,12.69999981,24,502.0831181,259.5
435.4500122,15.30000019,24,487.4369977,259.6000061
433.3250122,15.05000019,24,488.0182031,259.3500061
433.1000061,15,24,478.4683865,258.75
434.75,14.89999962,24,471.4497608,258.2000122
434.2749939,14.75,24,479.629238,257.3500061
436.375,14.75,24,470.7685525,256.6499939
435.7000122,14.69999981,24,471.0688513,255.3000031
434.9750061,12.14999962,24,463.2818913,254.5500031
433.1000061,14.44999981,24,463.3410559,254.0500031
433.5750122,14.5,24,463.7950892,253.8999939
434.9750061,14.44999981,24,471.1289669,253.8000031
437.3250122,14.55000019,24,462.4945994,253.3999939
434.2749939,14.44999981,24,463.0355748,252.3999939
433.1000061,14.35000038,24,454.9121437,251.6000061
432.1749878,14.19999981,24,455.3188615,250.6499939
430.75,11.80000019,24,455.8622689,250.25
432.1749878,14.25,24,454.5448224,249.8500061
433.3250122,14.30000019,24,454.8831404,249.1499939
433.1000061,14.19999981,24,445.5852498,249.1999969
432.1499939,14.05000019,24,446.7792016,249
431.7000122,14,24,438.9453341,248.75
429.5750122,13.89999962,24,439.3192945,248.9499969
430.2749939,13.94999981,24,438.357654,249.0500031
429.3500061,13.85000038,24,439.815802,249.1999969
429.5750122,11.55000019,24,438.0225234,249.1999969
428.6499939,13.85000038,24,438.3017557,249.1999969
427,13.85000038,24,431.385906,249.25
427.9500122,13.75,24,439.4971398,249.25
427.7250061,13.80000019,24,438.711932,248.75
425.8500061,13.80000019,24,438.9826924,248.0500031
426.7749939,13.80000019,24,430.7892323,247.8000031
424.8999939,11.39999962,24,430.5510158,247.5500031
425.8250122,13.80000019,24,431.0185267,247.3999939
425.8250122,13.69999981,24,430.9267797,246.8999939
425.8500061,13.69999981,24,430.3222183,246.9499969
425.1499939,13.64999962,24,430.908417,246.6000061
423.5,13.60000038,22,431.3767049,246.3000031
423.0249939,13.60000038,22,430.3588006,246.3999939
422.1000061,13.60000038,22,422.9581245,246.4499969
419.7250061,11.25,22,432.113314,246.5500031
420.8999939,13.64999962,22,430.4320286,245.75
423.0249939,13.69999981,22,431.257261,245.1499939
421.3999939,13.69999981,22,439.5533435,244.75
423.0249939,13.80000019,22,430.8350717,244.6999969
419.2749939,13.69999981,22,431.2480654,244.6000061
420.7000122,13.75,22,431.0185267,243.9499969
419.2749939,13.75,22,430.6517727,243.25
419.75,11.44999981,22,430.7158827,243.1499939
419.75,13.69999981,22,431.3767049,242.75
419.9750061,13.60000038,22,431.1103129,242.25
418.7999878,13.69999981,22,423.5082494,241.1000061
419.5,13.64999962,22,430.8901007,240.5
420,13.69999981,22,431.4410759,239.75
417.3999939,13.60000038,22,431.5146278,239
417.6499939,13.69999981,22,430.7434027,238.6999969
416,11.39999962,22,431.1929449,238.1000061
416,13.64999962,22,430.6426029,237.0500031
416.9500122,13.60000038,22,423.4089336,236.1000061
417.1749878,13.60000038,22,423.354777,235.1499939
418.5750122,13.64999962,22,430.5052368,234.6499939
418.1000061,13.64999962,22,424.0236049,233.5
415.2749939,13.60000038,24,430.7525768,232.75
416.7000122,11.39999962,24,431.4042645,232.0500031
416.2250061,13.69999981,24,431.4042645,231.5
416.2250061,13.69999981,24,432.8154356,231.3500061
416.2250061,13.69999981,24,439.4690663,230.1999969
417.1749878,13.85000038,22,439.188345,229.4499969
418.5750122,13.89999962,22,438.6932979,229.1999969
417.625,13.80000019,22,430.9359616,228.3999939
417.1749878,13.69999981,22,431.5606216,228.3999939
416.9249878,11.39999962,22,431.4594391,228.3999939
417.625,13.69999981,22,430.4411448,228.3000031
418.3500061,13.69999981,22,423.3998992,228.0500031
418.5750122,13.55000019,22,424.0598073,227.8500061
417.8500061,13.55000019,22,431.1470293,227.6999969
419.0249939,13.64999962,22,432.0672022,227.6999969
417.625,13.64999962,22,432.196331,227.6499939
418.3250122,11.39999962,22,430.8717412,227.3999939
418.7999878,13.75,22,432.0856638,227.1499939
418.7999878,13.75,22,431.6802337,227.1999969
418.7999878,13.80000019,22,431.7446953,227.1999969
419.0499878,13.80000019,22,440.1724418,226.9499969
417.875,13.89999962,22,439.7032749,226.6999969
417.1749878,13.85000038,22,439.7126576,226.8000031
416.7000122,13.94999981,22,440.8780726,226.8999939
417.1499939,11.60000038,22,447.6264752,226.8999939
418.3500061,14,22,448.2472767,226.9499969
421.625,14.05000019,22,448.1516567,227.0500031
421.625,14.05000019,22,448.0751621,227
423.5,14.10000038,22,447.807753,227.0500031
423.25,14.05000019,22,439.6283193,227
423.2749939,14,22,439.8439199,226.9499969
423.0249939,11.64999962,22,448.4194768,227
425.6000061,14,22,439.984655,226.8999939
423.9500122,13.94999981,22,440.3885767,227.0500031
422.3250122,14,22,448.1516567,227.3500061
426.2999878,14.10000038,24,447.0739514,227.6499939
421.8500061,14,24,449.7057122,227.8999939
421.1499939,14.05000019,24,455.9691222,228
426.7749939,11.80000019,24,447.0359078,228.3999939
421.3999939,14,24,449.3498463,228.3500061
425.125,14.10000038,24,447.8554846,228.3000031
425.125,14.10000038,24,448.783466,228.4499969
425.8250122,14.10000038,24,449.4459783,228.6000061
424.6749878,14.19999981,24,465.2718499,229.5500031
427.25,14.39999962,24,455.2994595,230.6499939
427.0249939,11.89999962,24,455.8816715,232.3500061
428.2000122,14.25,24,447.6359757,233.3500061
427.4750061,14.19999981,24,449.0904764,233.5500031
429.5750122,14.19999981,24,448.9465218,233.6999969
427.5,14.19999981,24,457.1287424,234
430.75,14.30000019,24,455.3673265,234
429.3500061,14.19999981,24,448.5056265,234.25
428.8999939,11.80000019,24,448.1133828,234.75
428.6499939,14.14999962,24,448.1994616,235.0500031
427.5,14.10000038,24,448.8026594,234.9499969
428.875,14.05000019,24,448.6972096,235.3500061
427.25,14.14999962,24,458.2451381,236.0500031
428.4249878,14.30000019,24,456.5920689,236.6000061
427.9249878,14.44999981,24,465.5603592,236.8999939
425.8250122,12.05000019,24,473.323241,237.1499939
430.2999878,14.60000038,24,473.1311923,237.1999969
432.8500061,14.64999962,24,463.7950892,237.1999969
432.6499939,14.55000019,24,455.7165887,237.1999969
435.9249878,14.39999962,24,456.056654,237.1999969
431.6749878,14.19999981,24,458.3236679,237.1999969
433.1000061,14.35000038,24,456.8748755,237.4499969
431.2250061,11.94999981,24,464.3985479,237.3999939
433.7999878,14.5,24,456.1830742,237.5500031
430.0499878,14.35000038,24,466.0387244,238.6499939
431.7000122,14.44999981,24,465.9788689,239.5500031
429.6000061,14.44999981,24,474.4382306,240.25
430.5249939,14.64999962,24,482.6078549,241.5500031
430.5249939,12.35000038,24,489.55061,242.6000061
434.0499878,15,24,481.4017262,242.9499969
434.75,14.94999981,24,480.5292311,243.0500031
437.5750122,14.89999962,24,482.1948135,243.6000061
437.5750122,14.85000038,24,490.2837053,243.6000061
438.25,15,24,490.3361533,244.5
437.0750122,15.05000019,24,489.8016996,245.6999969
436.375,12.60000038,24,489.9482833,247
438.75,15.19999981,24,498.3591598,248.4499969
441.7749939,15.25,24,507.712628,249.8500061
443.4249878,15.44999981,24,506.0311011,250.1499939
442.7000122,15.44999981,24,507.9957963,251.1999969
444.375,15.55000019,24,513.918364,252.1999969
447.1749878,13.05000019,24,513.8086345,253.4499969
448.125,15.60000038,24,514.3137895,254.1000061
449.2749939,15.64999962,24,506.6047991,254.3999939
450.7000122,15.60000038,24,515.2829038,254.8000031
451.625,15.64999962,24,524.2477911,255.0500031
451.375,15.85000038,26,523.0364315,256.5
453.75,13.30000019,26,531.0838743,258.25
452.5499878,16,26,531.242952,261
455.6000061,16.10000038,26,531.1974994,263.1499939
458.4249878,16.04999924,26,532.1082538,266.4500122
459.6000061,16.10000038,26,538.9892468,270.2000122
460.0750122,16.20000076,26,541.4200984,272.6000061
460.2749939,16.29999924,26,548.1753484,275.3500061
462.625,13.69999981,26,548.2223079,279.7999878
464.75,16.54999924,26,555.8688901,282.4500122
467.0750122,16.64999962,26,556.0117031,284.1000061
466.8500061,16.64999962,26,565.7749255,287.7000122
468.25,16.79999924,26,564.829143,290.4500122
469.2000122,16.89999962,26,565.5442714,294.75
469.6499939,14.14999962,26,573.027365,297.8999939
472.7250061,17.20000076,26,581.5624866,303.1000061
477.3999939,17.29999924,26,589.8293481,306.7000122
477.8500061,17.39999962,26,589.8800017,311.3999939
479.9750061,17.45000076,26,598.9720791,316
482.1000061,14.69999981,26,605.9535814,323.7000122
485.8250122,17.85000038,26,606.5647617,327.7999878
485.6000061,17.89999962,26,614.7351735,334.7999878
489.1000061,18.04999924,26,623.1723817,340.9500122
492.1749878,18.20000076,26,622.8247505,348.0499878
493.5750122,18.29999924,26,631.3178225,353.9500122
494.2749939,15.35000038,28,631.8874418,359.7000122
497.1000061,18.5,28,639.5441704,365.25
500.6000061,18.64999962,28,648.8996081,372.3500061
503.3999939,18.79999924,28,648.8019181,377.3500061
503.875,18.95000076,28,656.9016371,384.4500122
506.9249878,19.10000038,28,664.3702155,388.7000122
511.1499939,16.04999924,28,671.519716,396.1000061
513.7249756,19.29999924,28,665.5134639,405.6000061
515.375,19.35000038,28,672.355754,412.9500122
519.5999756,19.5,28,673.0348127,420.3500061
518.4249878,19.54999924,30,681.1693701,428.6499939
520.2999878,16.39999962,30,681.9019206,434
521.4749756,19.70000076,30,698.9044966,440.3999939
524.9749756,19.95000076,30,704.9719698,447.3999939
526.875,20.20000076,30,706.6857616,455.0499878
522.4000244,20.25,32,718.1007999,459.9500122
525.9249878,17.10000038,32,731.400513,466.0499878
528.4749756,20.85000038,32,738.6967457,471.1000061
534.5750122,21.14999962,32,738.4269726,476.8500061
535.2750244,21.20000076,32,739.2368061,482.25
535.75,21.25,32,747.3380242,486.9500122
535.75,21.39999962,32,748.5934795,491.8500061
535.0499878,17.85000038,32,756.3636318,496.1000061
537.1500244,21.64999962,32,765.7057055,502.2000122
540.9000244,21.89999962,32,772.357526,508.7999878
541.625,22.04999924,34,783.0163898,512.0999756
540.6749878,22.25,34,780.3390284,516.5999756
545.8250122,18.75,34,789.79301,519.0499878
547.7000122,22.64999962,34,797.4188949,522.0999756
546.7750244,22.79999924,34,799.3284645,525
547.9500122,22.89999962,36,807.0988058,527.5
548.1749878,23.14999962,36,817.4318255,528.5499878
547.7249756,19.54999924,36,833.6933162,529.75
552.6500244,23.85000038,36,848.460253,531.9500122
558.25,24.25,36,846.8895537,532.5999756
554.9749756,24.39999962,38,862.3325181,533.7999878
558.9500122,24.75,38,869.2360997,534.1500244
565.2999878,20.85000038,38,870.3384853,534.3499756
566.7000122,25.04999924,38,867.0668629,535
566.9249878,25,38,880.7073861,534.9500122
579.3499756,25.5,42,872.645787,534.7000122
569.2750244,25.20000076,42,883.5824222,535.4000244
575.125,21.25,42,890.3772665,535.2999878
582.4000244,25.70000076,42,890.8155003,535.2000122
585.2000122,25.75,42,882.0378459,535.3499756
583.5750122,25.54999924,44,889.6476439,535.8499756
585.6749878,25.60000038,44,890.1467745,536.4000244
584.2750244,21.35000038,44,901.3061002,537.5999756
587.0750122,25.89999962,44,917.6650571,537.4500122
588.7249756,26.25,44,932.5848019,538
591.5499878,26.64999962,46,937.434964,538.5499878
592.7000122,22.29999924,46,941.4072518,538.7999878
594.125,26.95000076,46,946.0654168,538.9500122
599.9749756,27.14999962,46,958.5656173,538.9000244
600.6749878,27.25,46,964.7211661,538.8499756
600.6749878,27.45000076,50,976.6984873,538.75
607.9500122,23.20000076,50,989.9918706,539.1500244
610.5250244,27.95000076,50,995.7685118,540.1500244
612.4000244,28.25,50,999.6884785,541.5999756
614.9749756,28.35000038,50,1006.752707,543.1500244
616.625,28.54999924,52,1009.085259,543.8499756
616.8499756,23.89999962,52,1024.496216,544.25
625.0750122,29.04999924,52,1032.758282,544.5499878
625.0499878,29.25,52,1041.96698,544.4500122
627.875,29.5,52,1049.691169,544.9500122
629.2750244,24.60000038,56,1055.375838,545.2999878
634.2000122,29.79999924,56,1059.010583,545.2999878
638.4249878,29.95000076,56,1074.417209,545.75
641.4500122,30.14999962,56,1085.995161,545.9000244
640.2999878,30.5,56,1099.187762,546.5999756
646.8499756,25.60000038,60,1107.835755,546.5
653.6500244,31,60,1116.296546,547.8499756
654.8250122,31.14999962,60,1117.602981,549.4000244
658.125,31.29999924,60,1123.932787,550.8499756
659.2750244,26.20000076,60,1136.820974,552.0499878
663.25,31.70000076,64,1152.941041,553.2999878
670.2999878,32,64,1156.164209,555.0499878
672.875,32.29999924,64,1165.960133,556.7000122
677.3250122,27.04999924,64,1174.356471,558.5
682.25,32.59999847,64,1174.788924,561.4500122
685.5250244,32.75,68,1187.53751,563.2999878
691.8499756,33,68,1200.726643,565.5499878
692.5499878,33.25,68,1209.663132,568.2000122
700.0750122,27.95000076,68,1217.948496,572.0999756
705.6749878,33.70000076,68,1223.818288,577.2000122
706.8499756,33.79999924,74,1223.818288,580.5999756
708.0250244,33.84999847,74,1233.155159,586.6500244
710.125,28.29999924,74,1234.438947,589.25
714.5750122,34.09999847,74,1244.343132,590.4500122
719.2750244,34.40000153,74,1251.877538,592.5499878
721.875,34.65000153,76,1258.774704,595.1500244
725.3499756,28.95000076,76,1266.918779,597.9000244
733.3499756,35.04999924,76,1274.342872,600.4000244
732.875,35.09999847,76,1276.389049,602.7000122
734.9749756,35.40000153,76,1284.482271,605.1500244
735.2000122,29.54999924,80,1293.274242,608.1500244
740.8499756,35.84999847,80,1301.479776,613.4500122
747.4000244,36.04999924,80,1308.63344,622
750.2000122,36.34999847,80,1317.487285,627.9500122
751.625,36.5,80,1325.37074,633
755.375,30.60000038,84,1324.911133,639.0499878
759.7999878,36.84999847,84,1334.725339,646.3499756
760.7750244,37.04999924,84,1345.761087,652.2999878
762.4000244,37.40000153,84,1351.100454,654.8499756
769.2000122,31.35000038,84,1356.739646,656.3499756
775.7750244,37.79999924,86,1357.445355,659.4000244
775.2750244,37.95000076,86,1372.05524,664.2000122
778.3250122,31.85000038,86,1390.472139,667.25
779.9749756,38.59999847,86,1393.028952,672.7000122
786.7750244,39.15000153,90,1408.389698,676.8499756
787.7000122,39.20000076,90,1415.507759,680.8499756
790.5250244,32.90000153,90,1414.342945,683.2000122
791.6749878,39.34999847,90,1412.003556,685.2000122
795,39.5,90,1414.002124,685.9000244
793.5750122,39.84999847,94,1427.745982,687
801.0750122,33.40000153,94,1442.623404,687.7999878
807.4000244,40.34999847,94,1443.155983,688.7000122
810.4500122,40.45000076,94,1459.236986,689.2999878
813.25,40.70000076,94,1458.730342,690.2999878
808.0999756,33.95000076,96,1463.748711,690.5499878
814.4249878,40.90000153,96,1468.86727,691.2000122
819.8250122,41.20000076,96,1478.900969,692
822.4000244,41.5,96,1485.335433,694.2000122
825.4249878,34.70000076,96,1493.146839,696.5
826.8499756,41.79999924,100,1492.207092,699.9000244
829.6749878,41.90000153,100,1511.01726,704.0999756
828.9749756,42.20000076,100,1511.082852,711.0999756
828.25,35.29999924,100,1520.740803,714.6500244
834.3499756,42.65000153,100,1528.917844,718.7000122
839.7249756,42.90000153,102,1539.975433,725
841.8499756,43.09999847,102,1544.360667,728.3499756
845.375,36,102,1552.056308,730.5
849.5750122,43.34999847,102,1552.224948,732.2999878
847.9500122,43.54999924,102,1563.447536,735.0999756
854.2750244,43.79999924,106,1568.724081,737
848.6500244,36.59999847,106,1579.632936,737.2000122
856.375,44.25,106,1590.127163,738.3499756
864.125,44.54999924,106,1592.759209,739.9000244
863.6500244,44.79999924,106,1604.155455,741.4500122
864.125,37.40000153,108,1612.046307,743.75
879.125,45.29999924,108,1629.622421,746.9500122
863.4249878,45.29999924,108,1638.037091,750.4000244
872.5499878,46.04999924,108,1651.079631,755.2000122
878.875,38.45000076,108,1654.309844,757.2999878
886.625,46.25,112,1649.037874,758.5999756
890.5999756,46.25,112,1651.115355,758.9000244
891.7750244,46.34999847,112,1653.126274,759.0499878
894.5750122,38.59999847,112,1665.52664,758.8499756
899.0499878,46.5,112,1669.087288,758.7999878
903.9749756,46.75,116,1681.705167,758.75
903.2750244,47.04999924,116,1693.299653,758.6500244
904.6749878,39.25,116,1690.544409,758.7999878
912.875,47.34999847,116,1695.657871,758.9000244
913.7999878,47.34999847,116,1695.104566,758.5999756
913.7999878,47.54999924,120,1702.932206,758.5
921.7750244,39.75,120,1714.258996,758.5
922.9500122,47.79999924,120,1717.865,758.3499756
928.3499756,48.15000153,120,1729.094197,758.2999878
926.7000122,48.25,120,1737.482666,758.75
925.5250244,40.34999847,122,1743.026756,758.7999878
931.625,48.65000153,122,1758.740921,758.7000122
934.9000244,48.95000076,122,1763.881521,759.0667114
934.9000244,49.04999924,122,1769.157397,760.0999756
941.7000122,41.09999847,122,1780.405456,760.4000244
945.2249756,49.5,126,1782.268893,759.9000244
951.0750122,49.75,126,1792.282318,760.2999878
946.4000244,49.90000153,126,1800.142387,760.4000244
951.5250244,41.75,126,1809.506492,760.4000244
962.3250122,50.34999847,126,1822.9568,760.4000244
961.4000244,50.54999924,128,1831.360506,760.7999878
963.7249756,50.75,128,1826.821955,760.9500122
974.0499878,42.40000153,128,1834.527476,761.4000244
975.2249756,50.90000153,128,1842.147855,761.2000122
973.0999756,51,128,1845.676377,761.25
974.9749756,51.20000076,132,1853.869065,761.2999878
979.6500244,42.65000153,132,1850.928412,761.4000244
989.2750244,51.54999924,132,1864.495476,761.7000122
987.875,51.59999847,132,1867.122947,761.3499756
989.9749756,51.75,132,1871.10654,761.6500244
1000.075012,43.20000076,134,1877.90996,762
997.7000122,52.04999924,134,1890.455046,762.5
1002.625,52.29999924,134,1889.145008,762.9500122
998.9000244,43.65000153,134,1900.853011,762.9500122
1003.575012,52.59999847,134,1903.914861,763.5
1008.724976,52.59999847,138,1899.944799,764.2999878
1012.950012,52.90000153,138,1917.236591,764.5999756
1008.025024,44,138,1916.567343,766.2999878
1018.825012,53.25,138,1934.686327,767.0999756
1020.674988,53.5,138,1945.315521,767.5
1022.075012,53.84999847,142,1952.948931,768
1017.400024,44.70000076,142,1904.724882,768
1026.074951,53.15000153,142,1905.864451,767.6500244
1023.75,52.65000153,142,1882.12705,767.2000122
1028.175049,52.40000153,142,1879.381813,766.4000244
1031.925049,43.40000153,140,1858.420882,765.25
1031.224976,51.65000153,140,1859.471014,765.0999756
1025.849976,51.65000153,140,1841.22796,768.2000122
1017.400024,51.20000076,140,1849.379527,773.0999756
1012.025024,42.75,140,1833.451593,778.8499756
1013.650024,50.84999847,138,1829.964682,786.9000244
1012.224976,50.84999847,138,1828.849632,792.9000244
1004.974976,50.75,138,1813.565637,801.5999756
1010.849976,42.15000153,138,1825.988313,811.6500244
1009.674988,50.54999924,138,1818.320576,820.4500122
1002.174988,50.65000153,136,1800.417247,829.6500244
996.0750122,50.09999847,136,1810.411267,837
994.2000122,41.90000153,136,1808.916859,844.75
997.9500122,50.29999924,136,1823.433523,853.4500122
993.4749756,50.40000153,136,1800.971148,858.9000244
987.875,50.20000076,134,1803.165199,866.9500122
987.6500244,41.70000076,134,1803.008154,870.4000244
989.0499878,50.20000076,134,1812.184249,873.0999756
980.375,50.15000153,134,1815.424038,875.5999756
981.7750244,50.54999924,134,1805.246529,876.2000122
978.5,41.70000076,132,1807.777836,876.4000244
981.5499878,50.20000076,132,1815.542706,876
973.5750122,50.20000076,132,1813.684063,874.7000122
973.3250122,50.40000153,132,1820.655472,872.4000244
970.5250244,41.95000076,132,1830.522717,870.6500244
971.2249756,50.5,130,1812.263205,866.9000244
968.875,50.25,130,1818.43908,862.7999878
965.8499756,50.40000153,130,1828.332239,856.75
964.9000244,41.95000076,130,1820.813951,848.5
966.7750244,50.45000076,130,1819.586315,840.4000244
962.5750122,50.40000153,130,1807.332668,829.8499756
959.5,50.20000076,130,1802.42005,822.4500122
965.375,41.75,130,1815.226163,816.5499878
964.6500244,50.25,130,1821.250056,809.9500122
958.3499756,50.29999924,130,1814.534095,807.8499756
955.0499878,50.34999847,130,1824.268631,806.1500244
952.25,42,130,1829.964682,806.0999756
957.625,50.54999924,130,1802.773019,805.9000244
952.9500122,50.20000076,130,1814.237435,803.8499756
952,41.70000076,130,1813.21026,800.9000244
957.625,50.25,130,1816.425458,794.6500244
954.8250122,50.29999924,130,1820.338597,791.7999878
948.9500122,50.20000076,130,1823.672075,786.9000244
942.1749878,41.84999847,130,1819.151006,780.2000122
949.2000122,50.40000153,130,1821.131185,774.0499878
946.8499756,50.5,130,1831.280804,769.4000244
943.7999878,50.54999924,130,1801.910747,766.7999878
948.5,41.65000153,130,1808.877525,762.6333008
950.8499756,50,130,1813.684063,754.25
943.5499878,50,130,1804.146396,749.25
942.1749878,50.09999847,128,1820.853623,746.5999756
939.7999878,41.79999924,128,1821.289747,740.7999878
944.5,50.29999924,128,1820.813951,737.8499756
937.4749756,50.29999924,128,1825.104505,733.7999878
940.7750244,50.54999924,128,1825.314165,730.9500122
943.3250122,42.09999847,128,1829.048662,726.5499878
940.0499878,50.54999924,128,1832.279038,723.5999756
943.125,50.75,128,1809.703122,720.7667236
942.625,50.29999924,128,1820.298947,716.8499756
933.25,41.75,128,1808.436884,714.3499756
942.875,50.29999924,130,1821.488037,711.0999756
942.875,50.45000076,130,1829.327261,709.4000244
937.0250244,50.29999924,130,1813.684063,706.6500244
945.9249878,42.04999924,130,1821.436799,705
941.2249756,50.45000076,130,1828.615317,703.7000122
941.7000122,50.59999847,130,1832.239049,703.5499878
936.7750244,42.20000076,130,1852.814256,703.4000244
939.125,50.90000153,130,1858.480335,701.5999756
944.75,51.09999847,130,1838.002643,700.7999878
945.2000122,50.90000153,130,1843.108965,700.2000122
943.125,42.29999924,130,1841.57123,700.0999756
941.2249756,51,130,1849.742759,699.2000122
941.6749878,42.59999847,130,1842.254337,699.1500244
949.9000244,51.15000153,132,1846.76155,699.1500244
946.625,51,132,1842.53589,699.75
952,42.59999847,132,1852.901258,700.25
951.2999878,51.09999847,132,1846.198687,701
948.9749756,51.15000153,132,1855.003113,700.6500244
949.4249878,51.25,132,1837.32249,700.5999756
950.8250122,42.40000153,132,1839.845216,700.6500244
955.5250244,50.84999847,132,1840.406938,700.0999756
954.0999756,51,132,1845.314937,699.8499756
953.4249878,42.40000153,132,1835.400458,699.8499756
953.1749878,50.90000153,132,1847.767586,699.8499756
952.4749756,51.04999924,132,1851.641014,699.4000244
949.6749878,51.20000076,132,1860.184834,699.5999756
944.7249756,42.70000076,132,1856.738245,700.5
956.7000122,51.5,132,1849.016634,700.6500244
952.9500122,51.15000153,132,1841.490806,702.5499878
955.0499878,51.09999847,132,1847.888502,702.75
959.2750244,42.45000076,132,1839.324149,702.4500122
957.4000244,50.95000076,132,1842.093572,701.8499756
954.7999878,50.95000076,132,1848.93612,702.3499756
951.5499878,51.09999847,132,1851.560271,702.7000122
951.2999878,42.54999924,132,1851.438874,703.75
955.5250244,51.29999924,132,1855.888662,704.4500122
954.8250122,51.25,132,1857.264661,706.5499878
952.9500122,42.75,132,1862.258976,707.9000244
955.9749756,51.34999847,132,1839.243921,708.6500244
957.8499756,51.04999924,132,1850.267372,710.9000244
948.7249756,50.90000153,132,1854.637812,713.25
949.2000122,42.59999847,132,1857.183594,715.6500244
952.7000122,51.20000076,132,1860.387973,718.4000244
951.0750122,51.29999924,132,1859.941086,721.75
949.6500244,51.34999847,132,1859.656959,725.4000244
951.5250244,42.84999847,132,1867.180936,727
953.4249878,51.54999924,132,1869.874144,727.5999756
952.9500122,51.59999847,132,1875.434632,728.7999878
948.2750244,42.95000076,132,1849.500654,728.9500122
953.4249878,51.25,132,0,728.5999756
